,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
744,201002070610A,d0,preprocessed_10s_to_120s,3.016242981995834e-05,3.546974790150631e-05,8.641999714873483e-05,0.00010470355419844419,0.00024351841053295244,4.5209490052520434e-05,4.1002472501752824e-05,0.6604820618167065,0.6414723819921021,3.281608886073232e-05,9.556177567358952e-05,0.00024351841053295244,4.310598127713663e-05,0.00010375056408610273
745,201002070610A,d0,preprocessed_20s_to_120s,1.663558665741369e-05,2.3784859490311833e-05,6.520971940885407e-05,7.897986121561781e-05,0.00021590871595284433,2.180850196733612e-05,1.9335864913116805e-05,0.30668274091896225,0.35024739285266115,2.0210223073862762e-05,7.209479031223593e-05,0.00021590871595284433,2.057218344022646e-05,8.219647819479237e-05
746,201002070610A,d0,preprocessed_40s_to_120s,7.273028481547598e-06,1.1540193205194346e-05,2.8239591891597355e-05,3.288343531579705e-05,8.696527579354636e-05,3.970753115048541e-06,4.585623633419985e-06,0.22211844165184025,0.27228072340070797,9.406610843370973e-06,3.0561513603697205e-05,8.696527579354636e-05,4.278188374234263e-06,3.28028971537122e-05
747,201002070610A,d10,preprocessed_10s_to_120s,2.8437688501003747e-05,3.3874186206265374e-05,9.675550599310525e-05,9.642352131033084e-05,0.00022491954116987678,3.974554044473875e-05,3.640597954650175e-05,0.5971775878901263,0.5535850864860089,3.115593735363456e-05,9.658951365171804e-05,0.00022491954116987678,3.8075759995620246e-05,9.768518804271241e-05
748,201002070610A,d10,preprocessed_20s_to_120s,1.5716639212376623e-05,2.3190807890406266e-05,7.544112517953985e-05,7.278273934580182e-05,0.00018245406439373232,2.4370300292408295e-05,2.098970564154436e-05,0.38409145690395413,0.3844172606669516,1.9453723551391445e-05,7.411193226267084e-05,0.00018245406439373232,2.2680002966976328e-05,7.467493079369274e-05
749,201002070610A,d10,preprocessed_40s_to_120s,7.351579315705169e-06,1.1712551569509674e-05,3.485067090335499e-05,3.587836501972991e-05,7.842886289146464e-05,4.932401770505517e-06,5.334365883008729e-06,0.3189454420039072,0.42551044218499007,9.532065442607421e-06,3.5364517961542454e-05,7.842886289146464e-05,5.133383826757122e-06,3.211470753059291e-05
750,201002070610A,d15,preprocessed_10s_to_120s,2.732050030804149e-05,3.267039224405134e-05,0.00010087891591518195,9.466310623793773e-05,0.00021859670088055915,3.7275154813978326e-05,3.378285154134223e-05,0.5434550616263839,0.5049874511479628,2.999544627604641e-05,9.777101107655983e-05,0.00021859670088055915,3.5529003177660275e-05,9.547304035270642e-05
751,201002070610A,d15,preprocessed_20s_to_120s,1.5535886984198024e-05,2.4796524535695387e-05,7.847585792710774e-05,7.113866277791539e-05,0.00016778256360764713,2.4568735209267682e-05,2.1275230082565358e-05,0.39475199339697037,0.3881737356773053,2.0166205759946705e-05,7.480726035251157e-05,0.00016778256360764713,2.292198264591652e-05,7.141950309150548e-05
752,201002070610A,d15,preprocessed_40s_to_120s,7.519204854819252e-06,1.192783721095437e-05,3.838377609877467e-05,3.731875466085734e-05,7.488870971505312e-05,5.405545069734705e-06,5.64334203238714e-06,0.3594788812327629,0.46503906835536707,9.72352103288681e-06,3.785126537981601e-05,7.488870971505312e-05,5.524443551060922e-06,3.1996984919704215e-05
753,201002070610A,d5,preprocessed_10s_to_120s,2.8961995756596542e-05,3.443948981245913e-05,9.271325503607412e-05,9.928615896459172e-05,0.0002314136564888813,4.2021512790917886e-05,3.7383434380597224e-05,0.6395756113761231,0.603701592654618,3.170074278452783e-05,9.599970700033291e-05,0.0002314136564888813,3.970247358575756e-05,9.97041449648749e-05
754,201002070610A,d5,preprocessed_20s_to_120s,1.6041184149725187e-05,2.3607469651779096e-05,7.040187718632498e-05,7.533338876607926e-05,0.0001993416787247666,2.4220579834637815e-05,2.0019547231265354e-05,0.3423622776564362,0.350587211522139,1.982432690075214e-05,7.286763297620211e-05,0.0001993416787247666,2.2120063532951583e-05,7.85384255336681e-05
755,201002070610A,d5,preprocessed_40s_to_120s,7.255673548462989e-06,1.1510363427831979e-05,2.9748956949652516e-05,3.370985134510121e-05,8.274726742282169e-05,4.3255376650836065e-06,4.932884828772415e-06,0.2674554263982948,0.35585669894066474,9.383018488147484e-06,3.172940414737687e-05,8.274726742282169e-05,4.62921124692801e-06,3.212222532631852e-05
756,201003080947A,d-10,preprocessed_10s_to_120s,2.3716835356294803e-06,3.0773220383816394e-06,1.4538432816771544e-05,1.6716516368550167e-05,1.7477306625385173e-05,1.1651125368829446e-06,1.5767186874391394e-06,0.5532497290485778,0.5231045831696548,2.72450278700556e-06,1.5627474592660857e-05,1.7477306625385173e-05,1.3709156121610419e-06,9.300049904303159e-06
757,201003080947A,d-10,preprocessed_20s_to_120s,1.4052801945560793e-06,2.0163841282724044e-06,9.602691335853902e-06,1.0780145320545365e-05,1.123096205558028e-05,6.391806237998639e-07,8.326290492432266e-07,0.4799948043522107,0.49216898316799595,1.7108321614142418e-06,1.0191418328199634e-05,1.123096205558028e-05,7.359048365215453e-07,5.967279345428925e-06
758,201003080947A,d-10,preprocessed_40s_to_120s,1.3071654132799344e-06,2.282835704152346e-06,4.6769448518626576e-06,4.93117683108808e-06,9.01189369378541e-06,3.4609472842952214e-07,4.5341370622389704e-07,0.4438248806856925,0.3581125664410386,1.7950005587161402e-06,4.8040608414753685e-06,9.01189369378541e-06,3.997542173267096e-07,4.002677327825907e-06
759,201003080947A,d-15,preprocessed_10s_to_120s,2.4196492376553416e-06,3.09409874354217e-06,1.5342851834686027e-05,1.7644590029780753e-05,1.8819850945542522e-05,1.169590796325795e-06,1.547531553883483e-06,0.5499910121201492,0.5206571137483315,2.756873990598756e-06,1.6493720932233392e-05,1.8819850945542522e-05,1.358561175104639e-06,9.857251760869827e-06
760,201003080947A,d-15,preprocessed_20s_to_120s,1.7654876295086325e-06,2.5972600153190112e-06,9.37294942520848e-06,1.0986372928935364e-05,1.130523049158614e-05,6.466288688096056e-07,8.322810420659639e-07,0.48757807709211237,0.49688229582229826,2.181373822413822e-06,1.0179661177071923e-05,1.130523049158614e-05,7.394549554377848e-07,6.101430111627417e-06
761,201003080947A,d-15,preprocessed_40s_to_120s,1.4740412377156653e-06,2.2723830531560153e-06,4.779411201663687e-06,4.973459872562686e-06,9.23214725208787e-06,3.5355434222792827e-07,4.5537712569210077e-07,0.45933922582908493,0.3572007766206616,1.8732121454358404e-06,4.8764355371131865e-06,9.23214725208787e-06,4.0446573396001454e-07,4.096565167149228e-06
762,201003080947A,d-5,preprocessed_10s_to_120s,2.328915551664296e-06,3.042655238651851e-06,1.4057963564467247e-05,1.6153801598144883e-05,1.6731513195545345e-05,1.1648534451919373e-06,1.5838881815662612e-06,0.556097189042924,0.524674629715654,2.6857853951580735e-06,1.5105882581306065e-05,1.6731513195545345e-05,1.3743708133790992e-06,8.974387996347146e-06
763,201003080947A,d-5,preprocessed_20s_to_120s,1.4071851720364504e-06,2.0231389889684286e-06,9.337284095141838e-06,1.0601511399091335e-05,1.1098858983899683e-05,6.387148652145742e-07,8.366562898962221e-07,0.4760441993271661,0.4900184322164948,1.7151620805024394e-06,9.969397747116587e-06,1.1098858983899683e-05,7.376855775553982e-07,5.8802760972685275e-06
764,201003080947A,d-5,preprocessed_40s_to_120s,1.2387734022429856e-06,2.8627652348200637e-06,4.525810207236461e-06,4.738790098510053e-06,8.917189164877026e-06,3.371689941479462e-07,4.477868455572978e-07,0.42564756285756317,0.36076156504274304,2.050769318531525e-06,4.632300152873257e-06,8.917189164877026e-06,3.92477919852622e-07,3.998184139033607e-06
765,201003080947A,d0,preprocessed_10s_to_120s,2.5626290729867636e-06,2.9998023854832227e-06,1.3631547326644724e-05,1.6015952700826952e-05,1.57378481673534e-05,1.1682950923714691e-06,1.609483867362434e-06,0.5622698851260486,0.5285016035467297,2.781215729234993e-06,1.4823750013735837e-05,1.57378481673534e-05,1.3888894798669516e-06,8.682925847547795e-06
766,201003080947A,d0,preprocessed_20s_to_120s,1.3756404559429003e-06,2.078199917099016e-06,9.009917973067533e-06,1.0159800804470011e-05,1.1127209039421619e-05,6.313184624056976e-07,8.382120022246186e-07,0.47022595061300276,0.4906013194824033,1.726920186520958e-06,9.584859388768771e-06,1.1127209039421619e-05,7.347652323151581e-07,5.793438461756626e-06
767,201003080947A,d0,preprocessed_40s_to_120s,1.176165945512861e-06,2.7206900175057784e-06,4.359207853326396e-06,5.032246943013221e-06,8.805184329863001e-06,3.2650487573985275e-07,3.9521932549220545e-07,0.40609800972607746,0.35026852400326636,1.9484279815093197e-06,4.695727398169808e-06,8.805184329863001e-06,3.6086210061602913e-07,3.95255045253954e-06
768,201003080947A,d10,preprocessed_10s_to_120s,2.4928349312475097e-06,2.8980226134054796e-06,1.2567853650362378e-05,1.5728998088505743e-05,1.4871894726294832e-05,1.1595006546655391e-06,1.6319843286788058e-06,0.5619110721609338,0.5333892009324251,2.6954287723264946e-06,1.4148425869434062e-05,1.4871894726294832e-05,1.3957424916721724e-06,8.277872964931891e-06
769,201003080947A,d10,preprocessed_20s_to_120s,1.3828011945144861e-06,2.118302111117538e-06,8.365426031285644e-06,9.888962221698554e-06,1.1279331518364191e-05,6.222586386500127e-07,8.290040973121249e-07,0.4610312360013237,0.48470316041589306,1.750551652816012e-06,9.127194126492099e-06,1.1279331518364191e-05,7.256313679810688e-07,5.720677166413343e-06
770,201003080947A,d10,preprocessed_40s_to_120s,1.29995062799828e-06,2.4581780118880315e-06,4.073559937348094e-06,4.965339550214806e-06,8.755094500498355e-06,3.110353024151589e-07,3.75473847854741e-07,0.3776285675164764,0.35135268365332123,1.8790643199431557e-06,4.519449743781451e-06,8.755094500498355e-06,3.4325457513494996e-07,3.874215784839478e-06
771,201003080947A,d15,preprocessed_10s_to_120s,2.4987072999927224e-06,2.8733237006223783e-06,1.1941252839592024e-05,1.547950973108448e-05,1.472603646180748e-05,1.1510192473871389e-06,1.647929482953522e-06,0.567314495629346,0.5291112224461975,2.68601550030755e-06,1.3710381285338252e-05,1.472603646180748e-05,1.3994743651703305e-06,8.130476903155904e-06
772,201003080947A,d15,preprocessed_20s_to_120s,1.6363590069241412e-06,2.595133368418351e-06,8.149605003780213e-06,9.672519909455164e-06,1.131331813148165e-05,6.161418026606329e-07,8.335018137117552e-07,0.4573342345586586,0.4853231319168212,2.1157461876712464e-06,8.911062456617687e-06,1.131331813148165e-05,7.248218081861941e-07,5.766237145989194e-06
773,201003080947A,d15,preprocessed_40s_to_120s,1.2552718998302478e-06,2.411830654073582e-06,3.973745291108714e-06,4.934114870371467e-06,8.736313017787677e-06,2.993926767833279e-07,3.789998279332524e-07,0.35961925377058074,0.350145012889097,1.833551276951915e-06,4.4539300807400905e-06,8.736313017787677e-06,3.3919625235829015e-07,3.840747656959493e-06
774,201003080947A,d5,preprocessed_10s_to_120s,2.50968141486623e-06,2.984552473005422e-06,1.3057218659276687e-05,1.5792257276132412e-05,1.5592198044353766e-05,1.1574211093144427e-06,1.602970922162153e-06,0.5610577735279619,0.5290280814985355,2.7471169439358262e-06,1.442473796770455e-05,1.5592198044353766e-05,1.3801960157382978e-06,8.53606224293311e-06
775,201003080947A,d5,preprocessed_20s_to_120s,1.3730500013397752e-06,2.0590024755451113e-06,8.761712732936056e-06,1.0079772860680162e-05,1.1078089833577647e-05,6.252127913726069e-07,8.304217202340268e-07,0.4644321446921036,0.4879562268797803,1.7160262384424433e-06,9.42074279680811e-06,1.1078089833577647e-05,7.278172558033168e-07,5.735669031157879e-06
776,201003080947A,d5,preprocessed_40s_to_120s,1.322466295438643e-06,2.63137000960926e-06,4.219530748905925e-06,4.9947360162441e-06,8.708731550037033e-06,3.175566558266264e-07,3.778189646055221e-07,0.38833548597106904,0.35846542734377645,1.9769181525239516e-06,4.607133382575012e-06,8.708731550037033e-06,3.4768781021607425e-07,3.910117723838018e-06
777,201003122319A,d-10,preprocessed_10s_to_120s,1.4787549702023732e-06,2.0183815725751325e-06,5.8095181626034225e-06,5.603862942651751e-06,6.768761174860596e-06,1.0712713881281785e-06,8.913266786495303e-07,0.4582222382994408,0.4276919637181662,1.7485682713887528e-06,5.7066905526275866e-06,6.768761174860596e-06,9.812990333888544e-07,3.8013297580664473e-06
778,201003122319A,d-10,preprocessed_20s_to_120s,9.377031510271293e-07,1.3590695350755168e-06,3.4334343843642943e-06,3.4896609055607944e-06,4.0638470120114365e-06,9.001932691961427e-07,7.470751927983856e-07,0.30608932616895146,0.27035349972626477,1.148386343051323e-06,3.4615476449625444e-06,4.0638470120114365e-06,8.236342309972641e-07,2.374353807755642e-06
779,201003122319A,d-10,preprocessed_40s_to_120s,6.195852022338385e-07,1.065768408206281e-06,2.1974411392609854e-06,2.1774510995333695e-06,2.7544277054214043e-06,5.03564828360562e-07,4.81148967475971e-07,0.20963340789605586,0.2557282065352903,8.426768052200598e-07,2.1874461193971777e-06,2.7544277054214043e-06,4.923568979182665e-07,1.569226881989227e-06
780,201003122319A,d-15,preprocessed_10s_to_120s,1.4460369667959372e-06,1.9472283163611676e-06,5.9647988372325385e-06,5.8389852235581665e-06,6.826094978273445e-06,1.1798691829677965e-06,9.325072061403063e-07,0.5037019539701751,0.4392816284401826,1.6966326415785524e-06,5.901892030395352e-06,6.826094978273445e-06,1.0561881945540513e-06,3.87020196120035e-06
781,201003122319A,d-15,preprocessed_20s_to_120s,9.239457357986207e-07,1.3417459794773363e-06,3.448615134814146e-06,3.6909160825946982e-06,4.148231954210668e-06,9.752663967094952e-07,8.08320049414675e-07,0.34906026490447856,0.31349933268845936,1.1328458576379786e-06,3.569765608704422e-06,4.148231954210668e-06,8.917932230620851e-07,2.4356591609037887e-06
782,201003122319A,d-15,preprocessed_40s_to_120s,6.195868479578e-07,1.0564192373664946e-06,2.251394033214217e-06,2.2340857910162717e-06,2.9210928319557884e-06,5.173635163207313e-07,4.920420350122152e-07,0.21463145251304303,0.25737802243728697,8.380030426621473e-07,2.2427399121152444e-06,2.9210928319557884e-06,5.047027756664733e-07,1.6266346405999133e-06
783,201003122319A,d-5,preprocessed_10s_to_120s,1.5973008475308476e-06,2.0605293487022663e-06,5.651501363778387e-06,5.342256716341041e-06,6.718822549514579e-06,9.923987836676754e-07,8.631771825745048e-07,0.4329154122108798,0.42618372905067525,1.828915098116557e-06,5.496879040059714e-06,6.718822549514579e-06,9.277879831210901e-07,3.7431011677029847e-06
784,201003122319A,d-5,preprocessed_20s_to_120s,9.492384050781025e-07,1.4857748111940453e-06,3.4583168592445764e-06,3.4822928009152477e-06,4.00923256621959e-06,8.115964297810446e-07,7.142332624630023e-07,0.2519741761683403,0.24545151332317316,1.217506608136074e-06,3.470304830079912e-06,4.00923256621959e-06,7.629148461220235e-07,2.3649897126394e-06
785,201003122319A,d-5,preprocessed_40s_to_120s,6.286685034703925e-07,1.1118647163292777e-06,2.142400165290968e-06,2.1503581465218445e-06,2.6331237281606397e-06,4.4612651588840256e-07,4.6937072852738004e-07,0.19304524334479498,0.2555832745859723,8.702666098998351e-07,2.1463791559064063e-06,2.6331237281606397e-06,4.577486222078913e-07,1.526879529043693e-06
786,201003122319A,d0,preprocessed_10s_to_120s,1.6311623826730503e-06,2.0794655139287012e-06,5.605378816414554e-06,5.1979611117923605e-06,6.67503450296829e-06,9.394851003581375e-07,8.457787148014777e-07,0.41487430903030126,0.434626822352126,1.8553139483008759e-06,5.401669964103458e-06,6.67503450296829e-06,8.926319075798076e-07,3.706162580738108e-06
787,201003122319A,d0,preprocessed_20s_to_120s,9.796345954010264e-07,1.525910460606826e-06,3.496169203228123e-06,3.4662387503114457e-06,4.071361194269125e-06,7.509211684182808e-07,6.96767837178784e-07,0.2117476604245702,0.23326146986087262,1.2527725280039262e-06,3.4812039767697842e-06,4.071361194269125e-06,7.238445027985324e-07,2.3822955504603423e-06
788,201003122319A,d0,preprocessed_40s_to_120s,6.340988489838435e-07,1.134526700935832e-06,1.9526654989088345e-06,2.083826364474163e-06,2.5016178355366177e-06,4.1051809439886344e-07,4.67535892625464e-07,0.17788888422892463,0.2617132027499599,8.843127749598377e-07,2.0182459316914985e-06,2.5016178355366177e-06,4.390269935121637e-07,1.4608008839250294e-06
789,201003122319A,d10,preprocessed_10s_to_120s,1.6181153641334022e-06,2.1789688060418645e-06,5.601558782601705e-06,5.516830809594139e-06,6.629441173681606e-06,8.879829639343456e-07,8.209912288502662e-07,0.405453673541492,0.4790089402734432,1.8985420850876334e-06,5.5591947960979215e-06,6.629441173681606e-06,8.544870963923059e-07,3.735416287814867e-06
790,201003122319A,d10,preprocessed_20s_to_120s,1.036249743023031e-06,1.5762392649758418e-06,3.4852284873163213e-06,3.4306041927612588e-06,4.87771141640471e-06,7.020826108794154e-07,6.781393037732152e-07,0.1941556004876446,0.260952892188792,1.3062445039994365e-06,3.45791634003879e-06,4.87771141640471e-06,6.901109573263152e-07,2.5829958044423127e-06
791,201003122319A,d10,preprocessed_40s_to_120s,6.698488139258118e-07,1.1424466986623544e-06,1.7336606924803862e-06,2.0178048174089924e-06,2.2997563757302096e-06,4.094908897635931e-07,4.7170274122320585e-07,0.19329511671629387,0.2805470027764452,9.061477562940832e-07,1.8757327549446892e-06,2.2997563757302096e-06,4.405968154933995e-07,1.3805584256155954e-06
792,201003122319A,d15,preprocessed_10s_to_120s,1.5761642082210472e-06,2.1406057982152514e-06,5.625209854077622e-06,5.680616600619378e-06,6.6381675486923485e-06,8.729200071009332e-07,8.230537368470469e-07,0.42019160519424925,0.515193706922694,1.8583850032181493e-06,5.6529132273485e-06,6.6381675486923485e-06,8.4798687197399e-07,3.7493631628082465e-06
793,201003122319A,d15,preprocessed_20s_to_120s,1.0461167412770745e-06,1.6062002965702499e-06,3.4114531818627934e-06,3.323953943441346e-06,4.928729968263104e-06,7.073538332832219e-07,6.837928128228543e-07,0.21659069295696146,0.2971583112764016,1.326158518923662e-06,3.3677035626520696e-06,4.928729968263104e-06,6.955733230530381e-07,2.5795413432229685e-06
794,201003122319A,d15,preprocessed_40s_to_120s,6.868623553086916e-07,1.1264069220780823e-06,1.7413867416007817e-06,1.9834374204473335e-06,2.1776178655061043e-06,4.0464555237273947e-07,4.761181539698538e-07,0.20410438274480822,0.2958127024308645,9.066346386933869e-07,1.8624120810240577e-06,2.1776178655061043e-06,4.403818531712966e-07,1.3467616095987112e-06
