,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
2583,201705221100A,d-10,preprocessed_10s_to_120s,2.412482694397766e-06,3.0886498363342908e-06,9.630994534356674e-06,1.0927356225739913e-05,1.260169100477476e-05,2.933643458596069e-06,2.3893519803027675e-06,0.9260481946404401,0.8435162009550151,2.7505662653660287e-06,1.0279175380048294e-05,1.260169100477476e-05,2.6614977194494185e-06,7.073232592409626e-06
2584,201705221100A,d-10,preprocessed_20s_to_120s,1.2799688332847697e-06,2.360716223994043e-06,7.481709458024515e-06,8.521192766535487e-06,8.363163671082883e-06,1.750932714612716e-06,1.6864111306122466e-06,0.4986921404922883,0.7148675844268977,1.8203425286394064e-06,8.001451112280001e-06,8.363163671082883e-06,1.7186719226124812e-06,4.975907308653693e-06
2585,201705221100A,d-10,preprocessed_40s_to_120s,7.249287064387079e-07,1.4592977980075092e-06,2.795244777913037e-06,4.433767433080468e-06,5.361982858202873e-06,3.225851400151553e-07,5.952853536989975e-07,0.33978473669369685,0.6809840924230036,1.0921132522231086e-06,3.6145061054967525e-06,5.361982858202873e-06,4.589352468570764e-07,2.631884365694953e-06
2586,201705221100A,d-15,preprocessed_10s_to_120s,2.4309608874504943e-06,3.076832699260908e-06,1.0153461485792698e-05,1.1490598613315045e-05,1.2663320433562021e-05,3.265962375156176e-06,2.7986282605430085e-06,1.0135219873211283,0.9364250892696242,2.753896793355701e-06,1.0822030049553871e-05,1.2663320433562021e-05,3.0322953178495923e-06,7.317885648580297e-06
2587,201705221100A,d-15,preprocessed_20s_to_120s,1.2843566481297589e-06,2.374220713288042e-06,7.886602181527928e-06,9.1371261940747e-06,8.726323441208018e-06,1.815729195204368e-06,1.7392051627040676e-06,0.48350822397788723,0.7176466692500134,1.8292886807089005e-06,8.511864187801313e-06,8.726323441208018e-06,1.7774671789542178e-06,5.211235872168112e-06
2588,201705221100A,d-15,preprocessed_40s_to_120s,7.155888308050907e-07,1.4684875416300746e-06,2.6583929665579405e-06,4.328507042334957e-06,5.480380982284179e-06,2.8837566887850515e-07,5.85651579622543e-07,0.3107561621475868,0.6872857069171601,1.0920381862175826e-06,3.4934500044464486e-06,5.480380982284179e-06,4.3701362425052406e-07,2.6257206992996836e-06
2589,201705221100A,d-5,preprocessed_10s_to_120s,2.297498966856789e-06,3.0133624099917038e-06,9.073692399948264e-06,1.0626581038314635e-05,1.2490768453129599e-05,2.7762747998435527e-06,2.147643440704686e-06,0.8377592966586033,0.748785816072206,2.655430688424246e-06,9.85013671913145e-06,1.2490768453129599e-05,2.4619591202741196e-06,6.864573745239854e-06
2590,201705221100A,d-5,preprocessed_20s_to_120s,1.2720929292754938e-06,2.3530046322142964e-06,6.951862960677196e-06,7.8855305947019e-06,7.948477975432778e-06,1.6560902436411137e-06,1.604667307789859e-06,0.5076040443556613,0.7087519553672574,1.812548780744895e-06,7.418696777689548e-06,7.948477975432778e-06,1.6303787757154865e-06,4.702525577395677e-06
2591,201705221100A,d-5,preprocessed_40s_to_120s,7.414401700554235e-07,1.4541877853057935e-06,2.920551989845491e-06,4.430129621509547e-06,5.220379316884142e-06,3.5948283459836916e-07,6.232454629310823e-07,0.3706305089522296,0.6819595511149678,1.0978139776806084e-06,3.675340805677519e-06,5.220379316884142e-06,4.913641487647257e-07,2.6212245622517487e-06
2592,201705221100A,d0,preprocessed_10s_to_120s,2.1866750648493453e-06,2.938180992068426e-06,8.536464771145919e-06,1.022788793828472e-05,1.2430291627855722e-05,2.2001816296388317e-06,1.9444369388278073e-06,0.718451351610893,0.6738181144516362,2.562428028458886e-06,9.382176354715319e-06,1.2430291627855722e-05,2.0723092842333193e-06,6.611801323815811e-06
2593,201705221100A,d0,preprocessed_20s_to_120s,1.2868623380148274e-06,2.364101709762217e-06,6.397446329060757e-06,7.290237028326742e-06,7.677723889103882e-06,1.559091179789442e-06,1.5130735685975938e-06,0.515656655008484,0.6986896509049669,1.8254820238885221e-06,6.843841678693749e-06,7.677723889103882e-06,1.536082374193518e-06,4.4707824914699175e-06
2594,201705221100A,d0,preprocessed_40s_to_120s,7.493291182283453e-07,1.3430859486959714e-06,3.0259884299090165e-06,4.4079147459942805e-06,5.153750403835817e-06,3.842096011702681e-07,6.420576171124156e-07,0.39005359195942085,0.6865946810705356,1.0462075334621583e-06,3.7169515879516483e-06,5.153750403835817e-06,5.131336091413419e-07,2.6075107835977417e-06
2595,201705221100A,d10,preprocessed_10s_to_120s,2.1914419570205502e-06,2.8947505291043873e-06,7.554730438483731e-06,9.663172792665495e-06,1.2005941358037234e-05,1.7775724736336075e-06,1.6480599608368145e-06,0.5702986501082826,0.5419954990944089,2.543096243062469e-06,8.608951615574612e-06,1.2005941358037234e-05,1.712816217235211e-06,6.217701358477382e-06
2596,201705221100A,d10,preprocessed_20s_to_120s,1.295365947539068e-06,2.3897698437598736e-06,5.409986795727243e-06,6.239968934715081e-06,7.358169312860709e-06,1.3153394963878962e-06,1.3359191382309448e-06,0.5064233391075453,0.6789931969775905,1.8425678956494708e-06,5.824977865221162e-06,7.358169312860709e-06,1.3256293173094205e-06,4.08783609776019e-06
2597,201705221100A,d10,preprocessed_40s_to_120s,7.617515726986269e-07,1.3676706481456296e-06,3.0994430710495552e-06,4.18558000550092e-06,4.949747118510772e-06,4.20050802217877e-07,5.775554028459352e-07,0.4124933919565672,0.6707106622615391,1.0647111104221282e-06,3.6425115382752374e-06,4.949747118510772e-06,4.988031025319061e-07,2.5389432174350106e-06
2598,201705221100A,d15,preprocessed_10s_to_120s,2.188260279450334e-06,2.8673531394225947e-06,7.376783674498728e-06,9.5096297695152e-06,1.1623696687058418e-05,1.3976619589022856e-06,1.4352076886633411e-06,0.5524679379024606,0.5977927069918044,2.5278067094364645e-06,8.443206722006965e-06,1.1623696687058418e-05,1.4164348237828134e-06,6.002786235571165e-06
2599,201705221100A,d15,preprocessed_20s_to_120s,1.290270367365545e-06,2.3638707258455387e-06,5.12345747090386e-06,6.07818987083089e-06,7.352618448313296e-06,1.2115478528635682e-06,1.2764994672421985e-06,0.49825866900528176,0.6691350644987483,1.8270705466055419e-06,5.600823670867375e-06,7.352618448313296e-06,1.2440236600528834e-06,4.006134081459774e-06
2600,201705221100A,d15,preprocessed_40s_to_120s,7.413327092785691e-07,1.3700800953344604e-06,3.0927502792677183e-06,4.1083783592938665e-06,4.805541467607075e-06,4.2909918455367945e-07,5.784920091609999e-07,0.4140070140788129,0.670445020129059,1.0557064023065148e-06,3.6005643192807924e-06,4.805541467607075e-06,5.037955968573397e-07,2.49140194651293e-06
2601,201705221100A,d5,preprocessed_10s_to_120s,2.1323301229055503e-06,2.8651565546146895e-06,8.003730733402513e-06,9.934858650592035e-06,1.2164595499443382e-05,1.9838565614240243e-06,1.7823491572240093e-06,0.6445852976076433,0.601890128474756,2.49874333876012e-06,8.969294691997274e-06,1.2164595499443382e-05,1.883102859324017e-06,6.378934097381198e-06
2602,201705221100A,d5,preprocessed_20s_to_120s,1.2811204759315213e-06,2.376937946399156e-06,5.821134776251995e-06,6.8569189053065885e-06,7.493994530940512e-06,1.438368137179326e-06,1.4231553511218373e-06,0.515364987586632,0.6894302535820567,1.8290292111653387e-06,6.339026840779292e-06,7.493994530940512e-06,1.4307617441505818e-06,4.273203081758931e-06
2603,201705221100A,d5,preprocessed_40s_to_120s,7.557114516609118e-07,1.3433296691582112e-06,3.0842814395968016e-06,4.276516981401079e-06,5.046294092509334e-06,4.066757748154798e-07,6.682932938937942e-07,0.4029934009631626,0.6870652327627199,1.0495205604095615e-06,3.6803992104989404e-06,5.046294092509334e-06,5.37484534354637e-07,2.5784245994431182e-06
2604,201709071726A,d-10,preprocessed_10s_to_120s,1.9050617885728923e-06,2.6723691783033405e-06,9.355428154477378e-06,1.6300840301762688e-05,1.3141911039629836e-05,1.333869920174994e-06,1.271941148916594e-06,0.6603182965337946,0.6783760753597348,2.2887154834381165e-06,1.2828134228120033e-05,1.3141911039629836e-05,1.302905534545794e-06,7.390416571433445e-06
2605,201709071726A,d-10,preprocessed_20s_to_120s,1.3661902489836767e-06,1.9895780061708144e-06,5.392859973241961e-06,8.563890919894176e-06,8.181515640430516e-06,6.915612273386532e-07,6.603174553999316e-07,0.6519921055962484,0.5737539707323575,1.6778841275772455e-06,6.978375446568069e-06,8.181515640430516e-06,6.759393413692924e-07,4.37842863898628e-06
2606,201709071726A,d-10,preprocessed_40s_to_120s,8.48566091584455e-07,1.2820582791000104e-06,2.824509213033415e-06,3.018242317590916e-06,4.670715546344267e-06,3.117971197491154e-07,2.930896600314791e-07,0.461776940687551,0.3882813365563642,1.0653121853422327e-06,2.9213757653121653e-06,4.670715546344267e-06,3.024433898902973e-07,2.2399617217222405e-06
2607,201709071726A,d-15,preprocessed_10s_to_120s,1.9157441665222856e-06,2.6783672311603915e-06,9.22420843631395e-06,1.6371552443439762e-05,1.3285354840525858e-05,1.3398284288186866e-06,1.2727941098723868e-06,0.6597691514101685,0.6729680674731376,2.2970556988413388e-06,1.2797880439876856e-05,1.3285354840525858e-05,1.3063112693455367e-06,7.421650562147397e-06
2608,201709071726A,d-15,preprocessed_20s_to_120s,1.3769892265732446e-06,2.0100250383283513e-06,5.4015530701800245e-06,8.474019636404015e-06,8.859856884625902e-06,6.927040131075618e-07,6.679891450519372e-07,0.6485603283697609,0.5676839761203508,1.693507132450798e-06,6.9377863532920195e-06,8.859856884625902e-06,6.803465790797495e-07,4.542874237362117e-06
2609,201709071726A,d-15,preprocessed_40s_to_120s,8.69864275149637e-07,1.3187775909173797e-06,2.8795508377149748e-06,3.003776176274426e-06,4.7207862016909375e-06,3.1334091591317877e-07,3.012478549428523e-07,0.46650763030986636,0.40013359294890677,1.0943209330335083e-06,2.9416635069947e-06,4.7207862016909375e-06,3.0729438542801556e-07,2.2660162567867904e-06
2610,201709071726A,d-5,preprocessed_10s_to_120s,1.8729488975366908e-06,2.654751595313969e-06,9.397683945106711e-06,1.681568757183963e-05,1.2876045866693366e-05,1.3182716440088227e-06,1.2663316200211777e-06,0.6602131290373919,0.6806880737043243,2.2638502464253297e-06,1.310668575847317e-05,1.2876045866693366e-05,1.2923016320150002e-06,7.384720875901716e-06
2611,201709071726A,d-5,preprocessed_20s_to_120s,1.3434637384042747e-06,1.973805180030462e-06,5.627866750615923e-06,8.638725074636417e-06,7.959971735540954e-06,6.245836228868975e-07,6.594833169908884e-07,0.5724315136562459,0.5762575150563201,1.6586344592173684e-06,7.13329591262617e-06,7.959971735540954e-06,6.42033469938893e-07,4.348483894330846e-06
2612,201709071726A,d-5,preprocessed_40s_to_120s,8.291645961184403e-07,1.2686714187535143e-06,2.547481152061989e-06,3.0081472907553957e-06,4.617595604710537e-06,3.0494614170157004e-07,2.906322416869069e-07,0.4507509869945377,0.386018201905899,1.0489180074359772e-06,2.7778142214086923e-06,4.617595604710537e-06,2.9778919169423847e-07,2.185529256312361e-06
2613,201709071726A,d0,preprocessed_10s_to_120s,1.8841199760011112e-06,2.650083662721095e-06,9.383597227056947e-06,1.6850011045337885e-05,1.2606809624579794e-05,1.315701776779936e-06,1.2446903989672293e-06,0.6635575466892653,0.6874543494218418,2.267101819361103e-06,1.3116804136197416e-05,1.2606809624579794e-05,1.2801960878735827e-06,7.317727917002974e-06
2614,201709071726A,d0,preprocessed_20s_to_120s,1.3246027229703429e-06,1.9716039229598856e-06,5.726177841343177e-06,8.629827946607085e-06,7.859637248458458e-06,6.183390117712884e-07,6.579622755447486e-07,0.5736586929996336,0.5842504738941733,1.6481033229651143e-06,7.1780028939751305e-06,7.859637248458458e-06,6.381506436580185e-07,4.33097352726418e-06
2615,201709071726A,d0,preprocessed_40s_to_120s,8.17694142038029e-07,1.2542666359847006e-06,2.5014419898228993e-06,2.9729137491505497e-06,4.5181053988407085e-06,2.9876114767926726e-07,2.900298992717209e-07,0.4425003020900329,0.38882298623536393,1.0359803890113649e-06,2.7371778694867245e-06,4.5181053988407085e-06,2.9439552347549407e-07,2.146414795203573e-06
2616,201709071726A,d10,preprocessed_10s_to_120s,1.8567998746337623e-06,2.550868839959073e-06,9.304263468055432e-06,1.702617168786487e-05,1.2642322770621102e-05,1.263911808388333e-06,1.23281246213332e-06,0.6700120038345315,0.6951478968535771,2.2038343572964175e-06,1.316521757796015e-05,1.2642322770621102e-05,1.2483621352608266e-06,7.314934210284624e-06
2617,201709071726A,d10,preprocessed_20s_to_120s,1.3095872642437791e-06,1.9530386581736816e-06,5.714714679624894e-06,8.68180608442996e-06,7.67317046564117e-06,6.154216261949915e-07,6.412737637354966e-07,0.5833031109998474,0.5968602053239949,1.6313129612087304e-06,7.198260382027428e-06,7.67317046564117e-06,6.28347694965244e-07,4.282772875960644e-06
2618,201709071726A,d10,preprocessed_40s_to_120s,8.497766260574313e-07,1.2521193285876385e-06,2.4337254369264275e-06,2.9693871282579594e-06,4.458290475826618e-06,2.9483888071492114e-07,2.8981815614027556e-07,0.4409633948394672,0.40224645288402755,1.050947977322535e-06,2.7015562825921935e-06,4.458290475826618e-06,2.923285184275984e-07,2.125780813542236e-06
2619,201709071726A,d15,preprocessed_10s_to_120s,1.853975235544257e-06,2.502683466454324e-06,9.348196078034247e-06,1.6594911257774877e-05,1.258512131558422e-05,1.260583131402971e-06,1.2221805874331865e-06,0.6784589392829216,0.6961489742071876,2.1783293509992904e-06,1.2971553667904562e-05,1.258512131558422e-05,1.2413818594180788e-06,7.244096548476539e-06
2620,201709071726A,d15,preprocessed_20s_to_120s,1.2891668401833647e-06,1.9315007316587687e-06,5.622968690908136e-06,8.682304337356757e-06,7.504828153745463e-06,6.05255547490731e-07,6.401042839959e-07,0.5794793513744887,0.6081205640735816,1.6103337859210667e-06,7.152636514132446e-06,7.504828153745463e-06,6.226799157433155e-07,4.222619592385573e-06
2621,201709071726A,d15,preprocessed_40s_to_120s,8.637887723385933e-07,1.2701667122949105e-06,2.424439583436121e-06,3.0055307481087578e-06,4.180688973716691e-06,2.942367583309843e-07,2.88984437350679e-07,0.4448425336992936,0.4077586540177867,1.0669777423167518e-06,2.7149851657724395e-06,4.180688973716691e-06,2.916105978408316e-07,2.0635656199116784e-06
2622,201709071726A,d5,preprocessed_10s_to_120s,1.8756726697661756e-06,2.5635434061802234e-06,9.312451871419351e-06,1.685041374430225e-05,1.2437813175604703e-05,1.2919444027772618e-06,1.224772988839617e-06,0.6632359950320881,0.6874186381331993,2.2196080379731995e-06,1.3081432807860801e-05,1.2437813175604703e-05,1.2583586958084395e-06,7.249303179311785e-06
2623,201709071726A,d5,preprocessed_20s_to_120s,1.3121860541593914e-06,1.9579135126821417e-06,5.723303115318852e-06,8.656566459386806e-06,7.750944304092901e-06,6.127610460415209e-07,6.499368790908372e-07,0.5736335747144061,0.5902987543643465,1.6350497834207664e-06,7.189934787352829e-06,7.750944304092901e-06,6.31348962566179e-07,4.301819459358169e-06
2624,201709071726A,d5,preprocessed_40s_to_120s,8.395622792540246e-07,1.245179407145723e-06,2.4516973199366663e-06,2.973867483736658e-06,4.477566572186597e-06,2.965788983055026e-07,2.889328537147043e-07,0.4407307721145123,0.3928055129106839,1.0423708431998737e-06,2.7127824018366624e-06,4.477566572186597e-06,2.927558760101034e-07,2.131368923308309e-06
2625,201709291925A,d-10,preprocessed_10s_to_120s,5.747840709486132e-07,8.648886571862648e-07,2.926744472492259e-06,6.3509721483498695e-06,5.315852541822489e-06,7.042480287921242e-07,8.429630791039385e-07,0.6871595237839483,0.6021434339039253,7.198363640674389e-07,4.638858310421064e-06,5.315852541822489e-06,7.736055539480313e-07,2.8620381925647553e-06
2626,201709291925A,d-10,preprocessed_20s_to_120s,4.1182413945900363e-07,6.778562567842907e-07,2.0301566392346616e-06,4.045171848229278e-06,3.30632405195435e-06,6.468724683103566e-07,7.927630368239132e-07,0.4853507269011258,0.447151727618577,5.448401981216471e-07,3.0376642437319696e-06,3.30632405195435e-06,7.198177525671348e-07,1.9021615615937754e-06
2627,201709291925A,d-10,preprocessed_40s_to_120s,2.2130914586760193e-07,3.6197011639236694e-07,1.317892300633898e-06,3.0093881604290927e-06,1.8123333755867988e-06,2.4719594202900843e-07,2.6828337252604856e-07,0.3962629708933076,0.3811262955342985,2.916396311299844e-07,2.1636402305314953e-06,1.8123333755867988e-06,2.577396572775285e-07,1.131338223631452e-06
2628,201709291925A,d-15,preprocessed_10s_to_120s,5.831845211511648e-07,8.805654459876548e-07,3.0057132192136823e-06,6.493130163226246e-06,5.241212486951177e-06,7.405958534986439e-07,9.84862044509108e-07,0.7678103716191705,0.6956851197032574,7.318749835694098e-07,4.749421691219964e-06,5.241212486951177e-06,8.627289490038759e-07,2.8963095276861065e-06
2629,201709291925A,d-15,preprocessed_20s_to_120s,4.174299811623276e-07,6.11111523353143e-07,2.1014308908878637e-06,4.2007391870741326e-06,3.3925779179170696e-06,6.73136704498162e-07,8.138711467285781e-07,0.49672182256669234,0.4579438457068405,5.142707522577353e-07,3.1510850389809983e-06,3.3925779179170696e-06,7.435039256133701e-07,1.9503594086922933e-06
2630,201709291925A,d-15,preprocessed_40s_to_120s,2.1331961898456685e-07,3.484316612454437e-07,1.2887291932560993e-06,3.0873184073617687e-06,1.8295038486302425e-06,2.3604836755627973e-07,2.39849544214217e-07,0.3679210772694686,0.38949071614992314,2.808756401150053e-07,2.188023800308934e-06,1.8295038486302425e-06,2.3794895588524838e-07,1.1340880612348575e-06
2631,201709291925A,d-5,preprocessed_10s_to_120s,5.543516079387822e-07,9.65646652656674e-07,2.773366796033783e-06,5.870511536691493e-06,5.541957666037455e-06,6.562973274421236e-07,7.949283694388129e-07,0.6063839451883691,0.5329593231589077,7.599991302977282e-07,4.321939166362638e-06,5.541957666037455e-06,7.256128484404683e-07,2.8373772027845726e-06
2632,201709291925A,d-5,preprocessed_20s_to_120s,4.020093315590586e-07,6.849461780418364e-07,1.9085889029294438e-06,3.953858889295403e-06,3.297819331629538e-06,6.076927426792831e-07,7.44898743084352e-07,0.46564499415619326,0.43513808744404003,5.434777548004476e-07,2.9312238961124236e-06,3.297819331629538e-06,6.762957428818176e-07,1.8622041813560568e-06
2633,201709291925A,d-5,preprocessed_40s_to_120s,2.391614599866459e-07,3.633202541230408e-07,1.320189726594637e-06,2.9395309814827334e-06,1.6979011147371921e-06,2.586222642016989e-07,2.654412973825077e-07,0.4157608088595922,0.37532376454709093,3.0124085705484337e-07,2.1298603540386854e-06,1.6979011147371921e-06,2.620317807921033e-07,1.0977585266557062e-06
2634,201709291925A,d0,preprocessed_10s_to_120s,7.633018507385204e-07,9.390484619571978e-07,2.715485985896092e-06,5.836489994961003e-06,5.632126523685403e-06,6.554294156347357e-07,7.497551995653842e-07,0.5433109018089141,0.4836837724639837,8.511751563478592e-07,4.275987990428547e-06,5.632126523685403e-06,7.0259230760006e-07,2.8654704945154672e-06
