netsta,snr_r,snr_t,snr_z,allsnr_r,allsnr_t,allsnr_z,count
GS.ZHQ,5.332783164983162,3.849751178451177,8.354568686868683,1583.8365999999992,1143.3760999999995,2481.306899999999,297
GS.ZHY,5.981884800000001,4.539697066666671,7.23561946666667,2243.2068000000004,1702.3864000000015,2713.3573000000015,375
GS.ZYT,3.138066666666667,1.8511666666666666,7.7854777777777775,28.242600000000003,16.6605,70.0693,9
GX.BHS,3.872647826086956,2.115854106280196,8.059357729468607,1603.2761999999998,875.9636000000012,3336.574100000003,414
GX.BSS,3.5369850931677007,2.1941664596273287,5.525286956521733,1138.9091999999996,706.5215999999998,1779.1423999999981,322
GX.CZS,5.6365367541766185,3.5807109785202873,8.546237231503575,2361.7089000000033,1500.3179000000005,3580.8733999999977,419
GX.DBX,2.5203206185567013,1.7108484536082478,4.609630927835053,244.47110000000004,165.95230000000004,447.13420000000013,97
GX.DHX,5.3439990543735245,3.7984217494089827,7.455170921985817,2260.5116000000007,1606.7323999999996,3153.537300000001,423
GX.DXS,4.525662698412699,2.68255052910053,7.8407291005291055,1710.7005000000001,1014.0041000000003,2963.7956000000017,378
GX.DXX,5.629290799031478,3.536601210653753,7.248470944309927,2324.8971000000006,1460.6163000000001,2993.6185,413
GX.GGS,5.296183453237407,3.450483932853718,8.596951558753002,2208.5084999999985,1438.8518000000004,3584.9288000000015,417
GX.GUL,4.709835971223025,2.6985055155875295,6.87595635491607,1964.0016000000012,1125.2767999999999,2867.2738000000013,417
GX.HCS,3.7744068337129857,2.1348382687927083,5.9146861047836,1656.9646000000007,937.1939999999989,2596.5472000000004,439
GX.HZS,5.402893503480277,3.7831895591647315,9.277721345707665,2328.647099999999,1630.5546999999992,3998.6979000000038,431
GX.LNS,3.5549198529411794,2.060247303921567,9.66474681372549,1450.4073000000012,840.5808999999992,3943.2166999999995,408
GX.LST,4.432435164835163,3.320751648351648,6.2222758241758225,403.35159999999985,302.18839999999994,566.2270999999998,91
GX.NNS,3.331798786407767,1.9599026699029125,6.800367475728152,1372.7011,807.4798999999999,2801.7513999999983,412
GX.PGX,4.897738823529411,2.9065898823529412,6.819029176470592,2081.5389999999998,1235.3007,2898.0874000000017,425
GX.PNX,3.81488961748634,2.4437915300546433,7.2422909836065585,1396.2496000000003,894.4276999999995,2650.6785000000004,366
GX.PXS,3.3387415422885556,1.8888771144278604,5.410278358208957,1342.1740999999993,759.3285999999999,2174.9319000000005,402
GX.QZS,2.9921945652173902,1.703101449275362,5.774062681159419,825.8456999999997,470.0559999999999,1593.6412999999998,276
GX.QZX,5.029445054945056,3.5469197802197807,6.344008791208789,457.6795,322.76970000000006,577.3047999999998,91
GX.RAX,4.469555208333333,2.031871874999999,8.249098958333335,429.0773,195.0596999999999,791.9135000000001,96
GX.TE,3.939150240384615,2.1618826923076915,4.961409855769232,1638.6864999999998,899.3431999999996,2063.9465000000005,416
GX.WZD,4.07687958579882,2.0806920118343184,6.000471301775152,1377.9853000000012,703.2738999999996,2028.1593000000012,338
GX.WZS,4.491795936794581,2.7767548532731388,6.576714898419861,1989.8655999999996,1230.1024000000004,2913.4846999999986,443
GX.XCT,4.499524685138538,2.7192277078085634,7.594098740554162,1786.3112999999996,1079.5333999999996,3014.857200000002,397
GX.XYD,2.0386,1.06762619047619,3.207286904761903,171.2424,89.68059999999996,269.41209999999984,84
GX.YLS,4.658917477876106,2.6090663716814135,7.898417699115046,2105.8307,1179.2979999999989,3570.084800000001,452
GX.YTT,4.409936465324386,2.4678597315436246,8.418211185682328,1971.2416000000005,1103.1333000000002,3762.9404000000004,447
GX.ZPX,3.7302279069767423,2.87535,5.948590697674418,320.7995999999998,247.2801,511.57879999999994,86
GZ.AST,4.802303289473685,2.8754519736842106,8.714626973684211,729.9501000000001,437.0687,1324.6233000000002,152
GZ.BJT,4.623475568181817,2.8708988636363633,8.715350852272731,1627.4633999999996,1010.5563999999999,3067.8035000000013,352
GZ.DJT,4.798355089820358,2.8218829341317355,5.403118263473052,1602.6505999999997,942.5088999999997,1804.6414999999995,334
GZ.KLT,4.438299152542374,2.4351449152542384,4.412016101694916,523.7193000000001,287.3471000000001,520.6179000000001,118
GZ.LBT,4.525033333333334,2.768544705882351,8.183931764705884,1153.8835000000001,705.9788999999995,2086.9026000000003,255
GZ.LDT,3.6520418326693234,1.9181294820717145,6.455643027888444,916.6625000000001,481.4505000000003,1620.3663999999994,251
GZ.LPS,3.5646843049327366,2.079024215246638,6.377085650224217,794.9246000000003,463.62240000000025,1422.0901000000003,223
GZ.LPT,3.4284617886178856,1.5984447154471546,5.163795121951219,421.70079999999996,196.60870000000003,635.1468,123
GZ.PXT,3.0054395348837217,1.4171162790697678,4.714762790697674,129.23390000000003,60.936000000000014,202.73479999999998,43
GZ.QLT,2.364955681818182,1.547580681818182,5.733732954545456,208.11610000000002,136.18710000000002,504.56850000000014,88
GZ.WNT,4.575057605177994,3.4319420711974105,10.366947572815526,1413.6928000000003,1060.4700999999998,3203.3867999999975,309
GZ.XYT,2.0465252173913036,1.1308369565217384,2.334272608695652,470.70079999999984,260.09249999999986,536.8827,230
GZ.YPT,4.352092086330934,1.7732025179856115,5.475891007194244,1209.8815999999997,492.95029999999997,1522.2976999999998,278
GZ.ZFT,4.598030685920575,3.0412010830324907,7.361480866425989,1273.6544999999994,842.4127,2039.130199999999,277
GZ.ZYT,3.7757318840579686,2.507431884057971,6.651433623188408,1302.6274999999991,865.064,2294.744600000001,345
HA.AY,2.0418674796747966,1.2197764227642272,2.5738138211382107,251.1497,150.03249999999994,316.5790999999999,123
HA.DA,5.891735346756153,3.4933131991051427,4.509416331096195,2633.6057000000005,1561.5109999999988,2015.7090999999991,447
HA.HEB,2.224559,1.0437660000000002,3.333822,222.4559,104.37660000000002,333.3822,100
HA.HH,2.326908943089431,1.4643520325203259,3.000972357723577,286.20980000000003,180.11530000000008,369.1196,123
HA.HX,4.0118061093247634,2.288378778135047,6.939161414790991,1247.6717000000015,711.6857999999995,2158.0791999999983,311
HA.JS,3.765888129496404,1.8547964028776975,4.777436330935253,1046.9169000000004,515.6333999999999,1328.1273000000003,278
HA.JY,5.536913932584267,3.6564689887640465,7.961137528089883,2463.9266999999986,1627.1287000000007,3542.706199999998,445
HA.JZ,4.791856531531532,2.9971495495495524,6.699397522522519,2127.5843,1330.7344000000012,2974.5324999999984,444
HA.KAF,4.299666000000002,1.3521159999999997,6.466640999999999,429.9666000000002,135.21159999999998,646.6641,100
HA.LS,5.086193392070479,3.701562775330395,5.969144933920699,2309.1317999999974,1680.5094999999994,2709.9917999999975,454
HA.LUS,3.382592000000001,1.8803770000000002,4.155279999999999,338.25920000000013,188.03770000000003,415.52799999999996,100
HA.LYN,4.8083869565217405,2.9139276887871826,7.207509153318084,2101.2651000000005,1273.3863999999987,3149.681500000003,437
HA.LZH,3.687381333333334,2.090482133333333,7.300701066666663,1382.7680000000003,783.9307999999999,2737.762899999999,375
HA.NY,4.295721621621623,2.402560442260443,4.048393611793614,1748.3587000000005,977.8421000000003,1647.6962000000008,407
HA.PDS,4.412072930648768,2.627896644295301,5.846001565995524,1972.1965999999993,1174.6697999999994,2613.162699999999,447
HA.PY,2.9010178861788614,1.8906813008130088,3.2241528455284554,356.82519999999994,232.55380000000008,396.5708,123
HA.QF,2.9268178861788625,1.8098203252032525,2.294569105691058,359.99860000000007,222.60790000000006,282.23200000000014,123
HA.SC,4.312975163398692,2.439432461873637,5.803975163398694,1979.6555999999996,1119.6994999999995,2664.0246000000006,459
HA.SHS,4.092582142857144,2.9689952380952374,4.861365476190476,343.77690000000007,249.39559999999994,408.3547,84
HA.SQ,3.1820008130081296,1.4013747967479675,2.5658951219512183,391.38609999999994,172.3691,315.6050999999998,123
HA.XC,3.9258837398373982,1.222018699186992,1.9623593495934963,482.8837,150.3083,241.37020000000004,123
HA.XX,5.4175519650655035,3.068268777292575,8.129045851528385,2481.2388000000005,1405.2670999999993,3723.103,458
HA.XY,3.806395964125561,2.467299551569509,7.026450224215246,1697.6526000000001,1100.415600000001,3133.7967999999996,446
HA.YJ,2.8931260162601626,1.5829008130081297,2.4287650406504064,355.85450000000003,194.69679999999994,298.7381,123
HA.ZK,3.157935772357724,1.0585796747967482,2.4496536585365836,388.4261000000001,130.20530000000002,301.3073999999998,123
HA.ZMD,5.273804845814978,2.8281907488986784,8.24352400881057,2394.3074,1283.9986,3742.5598999999993,454
HB.DJI,4.5224472602739745,2.6801091324200934,6.921958219178082,1980.8319000000008,1173.8878000000009,3031.8177,438
HB.DWU,2.661589215686274,1.6925441176470606,3.1177666666666686,1085.9283999999998,690.5580000000007,1272.0488000000007,408
HB.ENS,3.4381399497487446,2.1687201005025134,4.098076381909546,1368.3797000000004,863.1506000000004,1631.0343999999993,398
HB.FXI,5.04672915662651,3.845474216867472,6.698981204819276,2094.3926000000015,1595.8718000000008,2780.0771999999997,415
HB.HFE,5.151815753424655,3.7136844748858477,6.272611643835621,2256.495299999999,1626.5938000000012,2747.403900000002,438
HB.HME,3.049879136690646,1.8424270983213429,4.8799285371702625,1271.7995999999994,768.2921,2034.9301999999996,417
HB.JGS,2.3605539215686284,0.9979764705882355,3.97970588235294,240.77650000000008,101.79360000000001,405.9299999999999,102
HB.JME,4.847984987893463,2.9376200968522994,8.015231476997585,2002.2178000000004,1213.2370999999996,3310.290600000002,413
HB.JYU,4.356757630979499,2.422853530751708,6.7415205011389565,1912.6166,1063.6326999999997,2959.527500000002,439
HB.LCH,5.0669540404040445,3.855633333333335,6.637521212121207,2006.5138000000018,1526.8308000000006,2628.458399999998,396
HB.MCH,3.535627839643649,2.1012394209354133,5.354442093541202,1587.4968999999985,943.4565000000005,2404.1445,449
HB.NZH,4.361156565656567,2.6682434343434354,5.622925505050505,1727.0180000000005,1056.6244000000004,2226.6785,396
HB.QJI,2.6341599206349215,0.9729674603174604,2.4047992063492067,663.8083000000003,245.1878,606.0094000000001,252
HB.SSH,4.7238658878504705,2.62029976635514,5.09249065420561,2021.8146000000015,1121.4883,2179.586000000001,428
HB.SYA,4.778884924623116,2.2388030150753764,3.7043552763819125,1901.9962000000005,891.0435999999997,1474.3334000000011,398
HB.SZH,4.696501113585745,3.2156017817371945,9.364683296213812,2108.7289999999994,1443.8052000000002,4204.742800000002,449
HB.SZI,2.482729767441863,1.3950755813953486,2.7084725581395332,1067.573800000001,599.8824999999999,1164.6431999999993,430
HB.WHA,4.985169911504425,4.13171946902655,9.670176991150443,563.3242,466.88430000000017,1092.73,113
HB.WHN,4.062226279069769,2.3162946511627913,8.409951162790692,1746.7573000000007,996.0067000000003,3616.2789999999977,430
HB.XFA,3.801480580357142,2.2136821428571447,6.444987499999996,1703.0632999999996,991.7296000000009,2887.3543999999983,448
HB.XNI,4.617241086956521,2.584044130434782,5.4598428260869545,2123.9309,1188.6602999999998,2511.527699999999,460
HB.XSH,4.660774644549765,2.6322127962085324,6.381310663507116,1966.8469000000007,1110.7938000000006,2692.913100000003,422
HB.YCH,5.869676426799008,3.625209429280399,7.317978411910668,2365.4796,1460.9594000000009,2949.145299999999,403
HB.YDU,4.110900497512436,2.68938880597015,6.556335323383084,1652.581999999999,1081.1343000000002,2635.6467999999995,402
HB.YNX,4.015738151658768,2.2290957345971556,4.632132938388623,1694.6415,940.6783999999997,1954.760099999999,422
HB.YXI,5.323119419642857,3.9914386160714286,5.465788392857156,2384.7574999999997,1788.1645,2448.6732000000056,448
HB.ZHX,3.0879470149253723,1.934667164179104,-inf,1241.3546999999996,777.7361999999998,-inf,402
HB.ZSH,3.996677726218097,2.2705067285382836,6.999858236658929,1722.5680999999997,978.5884000000002,3016.9388999999983,431
HB.ZUX,3.2866069651741308,2.349908706467663,5.033779850746272,1321.2160000000006,944.6633000000005,2023.5795000000012,402
HE.BDH,3.589670588235294,0.8473294117647057,2.378135294117647,61.0244,14.404599999999997,40.4283,17
HE.CAZ,2.8490105691056895,0.7022024390243901,1.9671861788617884,350.4282999999998,86.37089999999998,241.96389999999997,123
HE.CHC,5.59508615384615,4.101800384615385,8.01640576923077,1454.722399999999,1066.4681,2084.2655000000004,260
HE.CHD,4.562350133333336,2.6387408000000008,6.729212533333333,1710.881300000001,989.5278000000003,2523.4547,375
HE.CLI,3.687034389140273,2.1618217194570133,4.516188687782806,1629.6692000000007,955.5251999999999,1996.1554000000003,442
HE.CSS,4.668608860759491,2.9282417721518983,4.469231645569619,368.8200999999998,231.33109999999996,353.0692999999999,79
HE.CXT,6.096412735849059,3.8057485849056634,7.500234433962255,2584.879000000001,1613.6374000000012,3180.0993999999964,424
HE.DOH,1.7601117647058826,0.2962470588235294,4.301741176470587,29.921900000000004,5.0362,73.12959999999998,17
HE.FEN,4.3474528957528955,2.692595366795366,4.937788030888031,1125.9903,697.3821999999998,1278.8871000000001,259
HE.FUC,2.697952845528456,1.0362032520325202,2.6381642276422776,331.8482000000001,127.45299999999999,324.49420000000015,123
HE.FXT,2.8848929292929304,1.851042424242423,1.982427272727273,285.6044000000001,183.25319999999988,196.26030000000003,99
HE.GAN,4.413371146245062,2.974006324110672,5.2945577075098775,1116.5829000000008,752.4236,1339.523099999999,253
HE.GAZ,2.990983606557378,1.2944795081967215,2.5600663934426247,364.90000000000015,157.92650000000003,312.32810000000023,122
HE.GUY,3.3120294117647058,3.608641176470588,6.946082352941176,56.3045,61.3469,118.0834,17
HE.HBZ,3.414441176470588,1.607576470588235,2.6213411764705876,58.0455,27.328799999999994,44.56279999999999,17
HE.HEJ,2.9340040650406505,1.503689430894309,2.8432495934959348,360.8825,184.9538,349.7197,123
HE.HNS,3.899866132723113,2.1374556064073236,5.13797986270023,1704.2415000000005,934.0681000000004,2245.2972000000004,437
HE.HST,5.573915899581589,2.8296284518828436,6.374134309623431,1332.1658999999997,676.2811999999997,1523.4180999999999,239
HE.HUA,1.9244294117647058,0.9209294117647059,2.621976470588236,32.7153,15.6558,44.57360000000001,17
HE.HUH,2.3920333333333335,1.966040833333333,2.4468416666666664,287.04400000000004,235.92489999999995,293.621,120
HE.JNX,4.278969469026547,3.0284663716814157,4.615061504424782,967.0470999999997,684.4334,1043.0039000000006,226
HE.JTG,2.196335833333332,1.5202691666666661,2.598375,263.56029999999987,182.43229999999994,311.805,120
HE.KAB,3.80433272727273,2.9234880519480555,7.994353766233764,1464.668100000001,1125.5429000000013,3077.826199999999,385
HE.KUC,5.321253768844221,3.7604103015075387,6.6451751256281435,2117.859,1496.6433000000004,2644.779700000001,398
HE.LAY,2.4872823529411767,1.0571647058823528,2.559158823529412,42.28380000000001,17.971799999999998,43.505700000000004,17
HE.LIC,5.917914778325123,3.827669458128078,6.38971822660098,2402.6734,1554.0337999999997,2594.225599999998,406
HE.LIX,2.3453283333333332,0.9130533333333334,2.7466883333333336,281.4394,109.5664,329.60260000000005,120
HE.LOH,4.292853300733493,2.619283129584351,7.113538386308066,1755.776999999999,1071.2867999999996,2909.437199999999,409
HE.LUQ,3.6355017142857116,2.229250000000001,5.364510571428572,1272.4255999999991,780.2375000000003,1877.5787000000003,350
HE.LUX,3.7665978947368415,2.5829200000000005,4.71439894736842,357.82679999999993,245.37740000000005,447.86789999999996,95
HE.LZT,3.785239166666666,2.0501358333333335,2.1757466666666665,454.22869999999995,246.01630000000003,261.08959999999996,120
HE.MEC,3.051328813559322,2.643022033898307,3.4865194915254234,360.0568,311.8766000000002,411.4093,118
HE.QIL,3.063134693877547,1.2971126530612256,7.217864489795921,750.467999999999,317.7926000000003,1768.3768000000007,245
HE.QIX,3.227755785123967,2.1236421487603305,5.198813223140491,781.1169,513.9214,1258.112799999999,242
HE.QSP,4.414431250000001,2.2672229166666664,4.62706875,423.78540000000004,217.65339999999998,444.1986,96
HE.REX,2.1221975609756094,0.6365048780487796,3.1783918699186993,261.03029999999995,78.2900999999999,390.9422,123
HE.SCH,3.3895444444444447,1.3696975308641977,2.242001234567902,274.55310000000003,110.94550000000001,181.60210000000006,81
HE.SHC,3.513482352941176,3.0622058823529414,8.318076470588233,59.72919999999999,52.057500000000005,141.40729999999996,17
HE.SHX,4.086224401913875,2.429217224880382,4.464223923444973,854.0208999999999,507.7063999999998,933.0227999999994,209
HE.SHY,3.432865656565655,2.1823666666666663,5.697762626262625,339.85369999999983,216.05429999999996,564.0784999999998,99
HE.SHZ,6.082487804878051,4.372981707317073,4.846665853658536,498.7640000000002,358.5845,397.42659999999995,82
HE.SXT,6.600897260273972,4.749585159817351,8.782964383561634,2891.1929999999998,2080.3183,3846.938399999996,438
HE.TAG,2.9572260162601625,1.377335772357724,2.7472967479674795,363.73879999999997,169.41230000000004,337.91749999999996,123
HE.TAH,2.8002213114754095,1.4416672131147539,2.8680926229508215,341.62699999999995,175.88339999999997,349.9073000000002,122
HE.TAS,0.6623411764705882,-0.26702352941176455,7.051517647058825,11.2598,-4.539399999999997,119.87580000000003,17
HE.TLK,4.417419999999998,2.536143396226415,7.013040377358488,1170.6162999999995,672.078,1858.4556999999993,265
HE.WAT,5.497420138888886,3.8377180555555563,8.31604305555556,2374.885499999999,1657.8942000000004,3592.5306000000023,432
HE.WAX,0.8577117647058824,-0.09737058823529418,1.5290294117647054,14.581100000000001,-1.655300000000001,25.993499999999994,17
HE.WEA,1.2965941176470586,0.9138000000000001,2.0216764705882353,22.042099999999994,15.534600000000001,34.3685,17
HE.WEC,5.153988669950736,3.5717879310344833,8.968429802955672,2092.5193999999988,1450.1459000000002,3641.1825000000026,406
HE.WUJ,2.509412195121952,1.203574796747967,2.7784170731707305,308.6577000000001,148.03969999999995,341.7452999999999,123
HE.XIH,2.9708146341463415,1.1244739837398374,3.3828658536585356,365.41020000000003,138.3103,416.09249999999986,123
HE.XIL,4.733388122605367,2.909978927203066,7.8822168582375465,1235.4143000000008,759.5045000000002,2057.2585999999997,261
HE.XIT,4.821020242914983,2.8429497975708506,7.822609716599192,1190.7920000000008,702.2086000000002,1932.1846000000005,247
HE.XLD,5.00830386100386,2.8445482625482623,7.672984169884169,1297.1506999999997,736.7379999999999,1987.3029,259
HE.XLE,3.644690243902439,1.0260585365853656,3.5149081300812988,448.2969,126.20519999999998,432.33369999999974,123
HE.XOX,1.3066470588235295,1.7625411764705885,2.460876470588235,22.213,29.963200000000004,41.83489999999999,17
HE.XTT,4.789752771084338,3.1007207228915674,6.109116144578313,1987.7474000000002,1286.7991000000004,2535.2832,415
HE.XUH,2.214982352941176,1.3502529411764705,4.070723529411764,37.65469999999999,22.9543,69.2023,17
HE.YAY,3.968951562499999,2.6283632812500004,4.011912890625004,1016.0515999999998,672.8610000000001,1027.049700000001,256
HE.YIX,2.8358917602996243,1.6942108614232219,3.464477153558051,757.1830999999997,452.35430000000025,925.0153999999997,267
HE.YON,6.178421628498731,4.259842493638674,8.85142315521628,2428.1197000000016,1674.1180999999988,3478.609299999998,393
HE.YOQ,2.4972628099173564,1.7018462809917352,3.147159504132232,302.16880000000015,205.92339999999996,380.8063000000001,121
HE.YUS,4.254256275303648,2.2903465587044542,5.451660323886643,1050.801300000001,565.7156000000002,1346.5601000000008,247
HE.YUX,5.397230927835051,4.5989103092783505,8.255330927835049,523.5314,446.09430000000003,800.7670999999998,97
HE.ZAH,3.1450106481481495,2.293656018518519,5.062637962962965,679.3223000000003,495.42970000000014,1093.5298000000005,216
HE.ZAQ,3.2981991869918694,1.467315447154472,3.2615333333333316,405.67849999999993,180.47980000000007,401.1685999999998,123
HE.ZDN,3.122278512396695,1.7612545454545454,3.201496694214877,377.79570000000007,213.1118,387.3811000000001,121
HE.ZHB,3.8064624521072794,2.6593226053639856,4.685850574712644,993.4866999999999,694.0832000000003,1223.007,261
HE.ZHL,2.991517647058824,1.207258823529412,3.381688235294117,50.8558,20.523400000000002,57.488699999999994,17
HE.ZHX,3.2720746666666685,1.64612,5.263935333333334,490.81120000000027,246.918,789.5903000000002,150
HE.ZJK,4.004184405940596,2.664135396039602,7.135862376237626,1617.6905000000008,1076.310699999999,2882.888400000001,404
HE.ZUH,3.5375,0.9709529411764708,5.558111764705883,60.1375,16.506200000000003,94.48790000000001,17
HI.BSH,4.917081690140848,3.005872769953054,8.173614788732403,2094.676800000001,1280.501800000001,3481.9599000000035,426
HI.BSL,4.536590823529413,2.7690494117647075,7.829253647058821,1928.0511000000004,1176.8460000000007,3327.432799999999,425
HI.CHM,2.991085000000001,1.5089630000000014,6.419161250000002,1196.4340000000004,603.5852000000006,2567.6645000000008,400
HI.DAN,3.9095540106951865,2.50581229946524,5.098791978609622,1462.1731999999997,937.1737999999997,1906.9481999999987,374
HI.DOF,4.123723095823096,2.592227027027025,7.894166093366089,1678.3553000000002,1055.036399999999,3212.925599999998,407
HI.HSK,3.6946558194774313,1.933625890736342,6.799490973871737,1555.4500999999987,814.0564999999999,2862.585700000001,421
HI.JFL,5.358892688679247,3.5017398584905663,8.503320283018867,2272.1705000000006,1484.7377000000001,3605.4078,424
HI.JUS,2.5659586956521734,0.9012499999999999,5.265916304347826,236.06819999999993,82.91499999999999,484.4643,92
HI.LIG,3.6458768421052623,2.2527063157894736,6.157777894736843,346.35829999999993,214.00709999999998,584.9889000000001,95
HI.LSH,4.332386082474228,2.828257474226806,5.699748195876292,1680.9658000000004,1097.3639000000007,2211.502300000001,388
HI.LZH,3.832729850746268,1.8094850746268658,4.023335820895523,256.7929,121.23550000000002,269.5635000000001,67
HI.NAD,4.421838642297652,2.6982289817232386,7.2712203655352425,1693.5642000000005,1033.4217000000003,2784.877399999998,383
HI.QIH,4.190482758620692,2.6949921182266032,8.52276576354679,1701.336000000001,1094.1668000000009,3460.2428999999966,406
HI.QSL,3.9729306748466238,2.1360819018404915,6.076725153374232,1295.1753999999994,696.3627000000002,1981.0123999999996,326
HI.QXL,4.026011414392061,2.099054590570719,6.179560049627793,1622.4826000000005,845.9189999999998,2490.3627000000006,403
HI.QZN,5.773660570071254,2.605895486935864,6.492993824228026,2430.7110999999977,1097.0819999999987,2733.5503999999987,421
HI.SAJ,3.605719942196529,1.9644971098265886,7.603561560693639,1247.579099999999,679.7159999999997,2630.832299999999,346
HI.SAY,4.677410539215689,2.215367647058824,8.038132352941183,1908.383500000001,903.8700000000001,3279.5580000000027,408
HI.SHP,3.7223714634146345,1.8667097560975605,5.805545365853659,1526.1723000000002,765.3509999999998,2380.2736,410
HI.SLL,5.613315789473681,3.232820175438595,9.084071929824566,1919.753999999999,1105.6244999999994,3106.7526000000016,342
HI.WAN,3.776946049661399,2.0193711060948085,8.032779006772003,1673.1870999999999,894.5814000000001,3558.5210999999977,443
HI.WET,3.5554335051546397,1.8911953608247418,6.764429123711336,1379.5082000000002,733.7837999999998,2624.5984999999982,388
HI.WZS,4.266226506024097,2.043301204819279,6.501352530120486,1770.4840000000002,847.9700000000007,2698.0613000000017,415
HI.XSA,2.865340540540541,1.46200990990991,5.3321702702702725,636.1056000000001,324.56620000000004,1183.7418000000005,222
HI.YML,4.360682749326144,2.2492307277628036,7.699286253369275,1617.8132999999996,834.4646000000001,2856.435200000001,371
HK.HKPS,6.584909467455625,3.6635464497041434,8.672911538461541,2225.6994000000013,1238.2787000000005,2931.4441000000006,338
HL.BAQ,5.0054245238095305,2.9023459523809527,8.703641190476196,2102.2783000000027,1218.9853,3655.529300000002,420
HL.BEL,5.318717187499999,3.106530208333337,9.326259114583328,2042.3873999999996,1192.9076000000014,3581.2834999999977,384
HL.BJS,4.48130625,2.466542500000001,7.226287499999996,358.5045,197.32340000000008,578.1029999999997,80
HL.BNX,4.030504266666666,2.2414277333333334,6.241912533333332,1511.4390999999998,840.5354000000001,2340.7171999999996,375
HL.DNI,4.27426292682927,1.4630078048780488,6.660266829268289,1752.4478000000004,599.8332,2730.7093999999984,410
HL.FUY,4.784663823529411,2.1277011764705884,8.592776470588236,1626.7856999999997,723.4184000000001,2921.544,340
HL.HEG,3.9111188505747116,2.0297452873563224,6.108850114942527,1701.3366999999996,882.9392000000003,2657.349799999999,435
HL.HEH,4.360774231678485,2.7752120567375878,7.769931442080377,1844.6074999999994,1173.9146999999996,3286.6809999999996,423
HL.HHL,5.667750597609561,2.6629370517928286,9.602641035856575,1422.6053999999997,668.3972,2410.2629,251
HL.JGD,3.521133413461537,1.971123557692309,5.767146874999996,1464.7914999999994,819.9874000000005,2399.1330999999986,416
HL.JIY,4.804359894459106,2.494688918205804,6.611077044854876,1820.8524000000011,945.4870999999996,2505.598199999998,379
HL.JMS,6.902756049382716,3.3192111111111084,7.7016185185185275,2795.6162,1344.280499999999,3119.1555000000035,405
HL.LBE,1.8233124668435021,1.0742169761273208,3.037582493368701,687.3888000000003,404.97979999999995,1145.1686000000002,377
HL.LIH,4.558323173803526,1.9998277078085636,6.5619443324937015,1809.6543,793.9315999999998,2605.0918999999994,397
HL.MDJ,6.353252293577982,3.0730325688073394,7.572386697247704,2770.018,1339.8422,3301.560599999999,436
HL.MIH,3.4825101382488466,1.6129493087557623,6.46631658986175,1511.4093999999993,700.0200000000008,2806.3813999999993,434
HL.MOH,3.487676656151418,2.1359003154574134,4.965896529968456,1105.5934999999995,677.0804,1574.1892000000005,317
HL.NEH,2.8755460641399413,1.5788023323615155,6.330507580174924,986.3122999999998,541.5291999999998,2171.364099999999,343
HL.NZN,3.944420000000002,2.315558850574713,7.316381839080469,1715.8227000000009,1007.2681000000002,3182.626100000004,435
HL.QAN,4.276682492581604,2.5609356083086077,8.118944807121663,1441.2420000000006,863.0353000000008,2736.0844,337
HL.QTH,4.03237774390244,1.5512737804878047,5.16933963414634,1322.6199000000004,508.8177999999999,1695.5433999999996,328
HL.SHZ,3.9030194267515936,2.064518152866243,6.930070063694267,1225.5481000000004,648.2587000000002,2176.042,314
HL.SYS,4.62103269230769,2.71111298076923,8.462108653846151,1922.349599999999,1127.8229999999996,3520.237199999999,416
HL.TAH,3.796224383561642,2.3040046575342483,3.5200578082191805,1385.6218999999994,840.9617000000006,1284.8211000000008,365
HL.TOH,4.811358865248227,2.8582352245862883,7.691613711583916,2035.2048,1209.0335,3253.5525999999963,423
HL.TOJ,2.6298904109589043,1.562306849315069,3.6473534246575334,191.98200000000003,114.04840000000003,266.25679999999994,73
HL.TUJ,2.837602857142858,1.407647619047619,2.4467647619047614,297.9483000000001,147.803,256.91029999999995,105
HL.WAK,4.0092723404255315,1.8224095744680848,6.316873404255319,376.8716,171.30649999999997,593.7861,94
HL.WDL,4.336556462585034,2.64184217687075,7.721862585034014,1912.4214,1165.0524000000007,3405.3414000000002,441
HL.WUC,4.2511072139303465,2.1280114427860704,6.554580348258704,1708.9450999999995,855.4606000000002,2634.941299999999,402
HL.XBH,3.484154477611942,1.9064417910447764,7.527962686567164,466.87670000000026,255.46320000000003,1008.747,134
HL.XUK,4.221899728997291,2.1150921409214076,7.249382384823845,1557.881,780.4689999999995,2675.0220999999988,369
HL.YAS,4.46492091954023,2.3840501149425286,8.591360229885048,1942.2406,1037.0618,3737.2416999999955,435
HL.YCH,3.1509033426183852,1.7142835654596105,3.256780222841223,1131.1743000000004,615.4278000000002,1169.184099999999,359
HL.YIL,5.804027962085313,2.830606161137439,9.109083649289104,2449.299800000002,1194.5157999999992,3844.0333000000023,422
HL.ZHY,2.5127569811320756,1.4808924528301883,1.9054784905660387,665.8806000000001,392.4364999999999,504.9518000000003,265
HN.CHL,4.290739795918367,2.489469132653062,5.780571428571421,1681.9699999999998,975.8719000000003,2265.983999999997,392
HN.CHZ,4.419052369668246,2.384328199052131,6.653888625592411,1864.8400999999997,1006.1864999999991,2807.9409999999975,422
HN.CNS,3.7994103365384606,2.0520300480769227,4.580906730769232,1580.5546999999997,853.6444999999999,1905.6572000000008,416
HN.HEY,4.821947086247088,2.597470629370629,7.108871561771564,2068.615300000001,1114.3148999999999,3049.705900000001,429
